id,text,label
131,【太活跃的鱼千万别买】去菜场买鱼，结果看到惊人一幕，摊贩往大水盆内加入一种白色粉未，迅速用手搅拌，一会功夫白色粉未就溶解了，将半死不活的鱼虾倒入其中，没想到，鱼虾一会儿就活蹦乱跳开，仿佛这些鱼都是才从河中捕回来的。这是一种能够致癌的催化剂，俗称鱼浮灵，也对智力有影响,1
132,我靠，详细列表，招生全部由关系内定。转自@王罡-老粪青:Tegic(@tegic) 上海交大内网泄露出的惊人内幕 … 中國的教育已經沒救了http://t.cn/aO37b1,1
133,【看看如何糟践老百姓捐的救命钱】,1
134,两只乌龟在田边一动不动，一专家问老农，它们在干什么？老农说“在比耐力，谁先动谁就输了”专家指着一龟壳上有甲骨文的龟说:“据我多年研究，这只龟已死五千多年”另一只龟伸出头来说:“草！死了也不说一声，害得老子在这里干等”话刚说那只有甲骨文图案的龟伸头大笑“你输了吧，专家的话你也听“,0
135,【博鳌专报·@陈志武：中国现在要结束独生子女的政策】现在中国平均每一位育龄妇女生育小孩的数量是1.4个。这意味着以后年轻一代人口规模会越来越小。在美国，上海，很多年轻夫妻没要更多小孩，自由选择下，很多人倾向少要小孩。所以不用担忧放松独生子女政策，中国人口就爆增。http://t.cn/zOozfL4,0
136,"【日本大阪官员开车上班被停职3个月】大阪市政府宣布，一位56岁的主任级女官员今年以来开车上班110次，违反""禁止公务员开车上班""命令，处以停职3个月处分，被令交还4万日元的交通卡报销费。大阪市长认为，公务员开车上班，增加城市交通拥堵压力，影响市政府经营的地铁和公交车收入。（南方都市报）",1
137,22岁生日快乐！（按日本时间来算的）[爱你][爱你]@三浦春马 お誕生日おめでとう！これからも愛してる♪( ´θ｀)ノ,0
138,湖北武汉，市少先队总队长、“五道杠”黄艺博小朋友如同一道炫目闪电，轰动全国，绝非偶然。4月1日，武汉建乐村小学，“小小交警队”同学们穿着标准交警制服，整齐列队，敬礼迎接乘坐本田轿车的某领导到校视察。培养奴才，为领导服务，武汉从孩子就抓起了~ @乐活武汉 @武汉同城会 @武汉校园 @三镇武汉,1
139,“梅西，最伟大的”。“24岁，莱奥继续冲破所有可能的障碍”。“10大挑战：1.第四个欧冠冠军，2.第四个欧冠金靴，3.击败阿尔塔菲尼（14球），4.连续四次金球奖，5.第二个西甲金靴，6.第二个欧洲金靴，7.第六个西甲冠军，7.超越劳尔71球，9.第二个三冠王，10.击败穆勒（单赛季67球）”。《世界体育报》,0
140,95岁《红楼梦》专家周汝昌，自1979年以来，一直蜷缩在北京东城一处蜗居中，居住条件从未改变，过着俭朴凄凉的老年生活。周老“目盲耳聩”，研究工作十分艰苦。老骥伏枥，在儿子、女儿帮助下靠亲情交流研究红学，出版多本学术著作。为海内外称颂。新华社记者唐师曾摄  http://t.cn/zOCwaso,0
141,在铺天盖地的官方消息传播中，很吊诡的一个现实是：到现在为止，@染香 ，@吴法天 ，@窦含章 ，@孔庆东 ，@司马南 都没有发布或转发这条消息，只有@司马南 对其家人的合影做了一条转评。,0
142,【中国成世界垃圾最多国家 垃圾处理考验城市规划】尽管中国的人均垃圾量远少于美国等国家，但研究报告显示，中国每年垃圾总量已超过3亿吨，是世界上最多的国家，而且这个数字还在不断增长。外媒称，垃圾处理已成为中国城市规划者面临的最大问题之一。http://t.cn/zONf735,0
143,新华社报道，美国加州一个餐馆因使用不卫生餐具，造成两百多名食客腹泻住院，但其中来自中国的食客，不仅没有感到任何不适，还参与了抢救工作，在场的美国记者感慨道：“中国人东亚病夫的时代一去不复返。”…… （转发）,1
144,#旅游时讯#“船在水中行，人在花中游”——这里是江苏兴化千岛油菜花海，目前已进入最佳观赏期……（博友 @穿山甲1268）http://t.cn/zOpr8mt,0
145,"摸奶节是中国云南双柏县鄂家镇彝族传统文化的庆典就是农历的7月14日、15日与16日这三天，包括外来的游人,如果在街上遇见喜欢的女子，都可以摸一摸女子的胸部。姑娘们表面躲躲闪闪，但决无责怪之意因为这是他们这个地区的百姓延续了1000多年的风俗。小伙子以摸到奶为吉祥，姑娘们以被摸奶为幸运和祝福!",1
146,【美食潮讯】澄海东里老戏院，木棉下，老式拖冰！吃过都说不错，夏天要来啦，组团一起去吃吧！！[花心] （via@张益达--凯特连锁） >>>关注@全球潮汕,0
147,你知道吗，因为太爱你就会怕失去你、怕别人抢走你，所以好几回我都想杀掉你算了。可是，每当我掏出枪又不小心把身边睡着的你惊醒时，还是不争气地抱紧你说：别怕，是我。,0
148,【顾客逗留不去是星巴克中国扩张一障碍】中国大陆顾客太爱这些店了，他们一个小时接一个小时的坐着，有时甚至一杯咖啡也不买。星巴CEO克舒尔茨向路透社表示：“十年来，中国大陆星巴克的核心顾客一直是在华工作的外国人和境外游客。毫无疑问，今日的核心顾客是中国人。”http://t.cn/zO0DVc7,0
149,【基金总裁伤不起】@谭昊：京城一著名公募总经理在员工大会上说，“如果我死了就算了，但凡我还有一口气在，就一定要把投资者的钱赚回来。”这家公司目前有200多万持有人，6年间亏损173亿。他对投研部门唯一要求是，“你们怎么把钱赔出去的，就怎么给我赚回来，否则我死不瞑目。”此刻，他正在病中。,0
150,继《敬爱的仓老师》之后，时隔很久，为大家带来第二弹众星激情朗诵视频《黑心厂商们滚蛋吧》；毒高汤、毒蔬菜、毒胶囊...从建材造假到食品造假到医药造假…其实我们要求很低，只想健康的活着，可是为什么，这个要求很奢侈...@优酷网 @优酷搞笑 http://t.cn/zOWqsNy,0
151,【吃砂锅粥小心了，商家添加“红虾粉”重则致癌】今日一线：一般虾蟹粥颜色有点红的，应该就是黑心店家在死虾蟹粥里添加了红虾粉扮新鲜货，用的香兰素和乙基麦芽酚，而专家说这是违规的，香兰素和乙基麦芽酚如果食用过量，肝肾会受损害，严重的会致癌，如果吃到死虾蟹……视频：http://t.cn/zOl7SGJ,1
152,【职场规划三支点】1、生存支点：把薪酬作为主要导向，但遇上职业瓶颈时，薪酬没了增长空间，身价便会每况愈下。2、发展支点：以自身进步作为导向，从工作中获取的经验和技能最为重要，可能会承受工作压力的考验。3、快乐支点：快乐为导向，享受工作的过程，对工作投入极大热情，前程无量。,0
153,[阳光]立足于淘宝，服务于校园，备战于社会——淘宝社[威武],0
154,【庄严国徽下、堂堂法院地，暴打申诉人3】有图有真相，套图来了。云南省高级法院，出来走两步，让我们看看是否“标致极了”。连74岁的老人都下得了手，两个字评价：威武!,1
155,从现在开始，不沉溺幻想，不庸人自扰，踏实工作，好好生活，做一个接近幸福的人。各位，晚安~（内容来自网络）,0
156,"【[泪]恭喜大家可以戒掉拉面了!拉面剂含大量致癌物质】报道显示:所有兰州拉面馆都在使用拉面剂，拉面剂主要成份是蓬灰，这种化学物质含有大量致癌物质--砷。几乎所有的兰州拉面都用这种制剂来使得面粉更有弹性。新闻:http://t.cn/zOXVKqf 不信的同学,你去吃的时候问问师傅有没有加拉面剂,他肯定回答有",1
157,"和@大雾黄色预警 @小花请绕道 看完车展很累地往地铁里走,排队时瞥到四爷,瞬间满电了![心]我是个冷静的粉丝,嗯. 第一幅爷正在和地铁协管秩序的大妈交谈. 虽然挤一点,大家出行就坐地铁乘公交吧~~",0
158,#微讯#今天是她的生日！演唱的这首《月亮河》太动人了，风靡至今。在那个摇滚时代这首柔情慢歌绝对是个奇迹。希望她在天堂幸福快乐！点击：http://t.cn/zOHIXSG,0
159,恭贺@郭培 老师「龙的故事」高级定制时装发布会完美落幕！奢华舞台雍容大气，饕餮盛宴美伦美奂！这就是属于我们「中国新娘」的精彩！[赞],0
160,【晚安。土豆】如果有一天，我变得冷漠了，请记得，我曾经要人陪的时候你只说忙；如果有一天，我变得目中无人了，请记得，曾经也没人把我放在心里；如果有一天，我不再在乎你了，请记得，曾经也没人听过我的心事；如果有一天，我不再对你笑，请记得，你曾经也没问我过的快不快乐。http://t.cn/zO8cofX,0
161,你是不是总是会为了某人而不断地修改自己的底线？不停地为某人找借口，不停地想去原谅……可是，傻孩子，其实TA没那么喜欢你。,0
162,【几十年来语含义的变迁】1、小姐：从尊贵到低俗；2、美女：从惊艳到性别；3、老板：从稀有到遍地都是；4、鸡：从禽类到人类；5、同志：从亲切到敏感；6、公务员：从为首长服务者到特权拥有者；7、官员：从勤勤恳恳的公仆到高高在上的主人；8、房事：从个人隐私到大众痛苦。,0
163,【@ mjjeje 身体和心灵都精疲力尽的时候，带走脑海中孤独和疲倦的是音乐，而治愈破损渺小灵魂的也是音乐。我不能停止也不能疏忽他。因为尽管睡不了几个小时而现在仍在写歌的我的样子向我证明着...这是什么。】马甲在在快去睡觉[din泪],0
164,情人节老婆给买了一件颜色鲜艳的冲锋衣，结果第二天就屁颠屁颠的穿上了，结果上班的时候路过门卫处，保安喊道：“那个送快递的，过来登记”http://t.cn/zOEvnM0,0
165,【离校前要做的事】：1.和睡了三年的床合张影 2.清晨去操场跑步 3.整理好以前的证件 4拉一位异性再游一圈校园拍几张情侣照 5一个都不能少的集体活动 6认真记录下每个人的联系方式 7)告诉喜欢的异性：我曾经喜欢过你 8)重新在全班面前自我介绍 9)认真地醉一次 10) 去图书馆睡一下觉 11拥抱全班人。。,0
166,【古巨基出席公告牌晒与比伯合影】香港艺人@古巨基LeoKu 受邀出席在拉斯维加斯举办的BillBoard(公告牌)颁奖礼，他也是此次颁奖礼唯一一位获此殊荣的亚洲歌手。颁奖礼上古巨基与乐坛人气小天王贾斯汀比伯同走红毯，惹人眼球。http://t.cn/zO35Lhr [偷笑]两个娃娃脸碰一块了，果然抢镜占便宜啊！(新娱),0
167,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,0
168,"常有人说“女人的黄金年龄很短，只有22—26岁，男人就不一样，到了30,40岁照样不着急”。其实男人的黄金年龄更短，只有16—18岁，在这段时期的他们，长得帅会有人喜欢，打球厉害会有人喜欢，学习好会有人喜欢，玩乐器会有人喜欢，但到了30岁以后只要他没钱，就很少有人喜欢了！",0
169,大家好!   SuNNy 来了~~^^[抱抱] 愉快的夜晚?  I DO I DO 5月30日首播! SuNNy Do !  你们 Do! Go Go!(chinese)..ok?[汗] 谢谢你们^^[心],0
