id,text
109,#抗击H7N9#病毒传播链惊爆内幕！浙江萧山死猪处理过程中，曾发生过死猪被做成饲料出售给养鸭场的惊人案件！详见浙江经视《新闻追击令》曝光视频！http://t.cn/zTyYJ5L @央视新闻 @CCTV焦点访谈
110,【#抗击H7N9#病毒传播链惊爆内幕！[话筒][怒]】浙江萧山死猪处理过程中，曾发生过死猪被做成饲料出售给养鸭场的惊人案件！详见浙江经视《新闻追击令》曝光视频！http://t.cn/zTyYJ5L (by长安县令）@徐昕@何兵@袁裕来律师@薛蛮子@左小祖咒@任志强@袁腾飞@米瑞蓉@李开复@纪许光
111,党内奇闻！书记实名举报市长！河南息县项店镇书记洪友强举报息县书记张富治：张贪污受贿4.6亿！勾结黑社贩卖毒品，开赌场！强迫少女卖淫 ！包养有三名二奶，奸淫幼女8人！后耗费9600万向省领导买得信阳市副市长官帽！张把政府工程承包给其兄张富山，获利三个亿！张时常把女下属叫办公室进行开光！
112,中文台张婉:党内奇闻!书记实名举报市长！河南息县项店镇书记洪友强举报息县书记张富治:张贪污受贿4.6亿!勾结黑社贩卖毒品 开赌场！强迫少女卖淫 ！包养有三名二奶 奸淫幼女8人！后耗费9600万向省领导买得信阳市副市长官帽！张把政府工程承包给其兄张富山 获利三个亿！张时常把女下属叫办公室进行开光!
113,【爆炸消息：中国移动9月1日起对微信微博收费】两种收费标准：1，包月10元/月；2、按条数收费，100条以下免费，600条5元，600至1200条10元，超过1200条每条收两分钱。联通牵手百度制衡微信，电信与网易合作以翼信对抗微信；中移动对微信收费的同时，还要给电信上缴长途光缆租赁费以及流量网间结算费。
114,【爆炸消息：中国移动9月1日起对微信微博收费】两种收费标准：1，包月10元/月；2、按条数收费，100条以下免费，600条5元，600至1200条10元，超过1200条每条收两分钱。联通牵手百度制衡微信，电信与网易合作以翼信对抗微信；转发自@当代章鱼哥
115,在工信部，运营商双重压力下，腾讯小马哥最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，按这样的标准有多少人会放弃微信，为何有组织插手的地方永远都是一地鸡毛。 是狼狈为奸还是另有隐情，总之这是淫威之下的社会倒退！@薛蛮子@电影人程青松 @舒淇
116,据传移动9月1日开始对微信微博进行收费：1、包月10元/月；2、按收发条数收费，100条以下免费，100-600条5元，600-1200条10元，超过1200条每条0.02元。联通暂不针对微信等产品收费，将对新入网用户赠送为期一年免费流量，每个送500M的国内流量，超出部分按0.0003元/KB收费。又传电信正在积极接洽微信。
117,马英九： “如果大陆方面解除党禁报禁，台湾政党将赴大陆参选大中华区国家总统、内阁总理等职位，大陆和台湾统一将不存在任何障碍。台湾没有独立倾向，如果大陆实现民选政治普世价值观，台湾没有理由拒绝和大陆统一，并表示‘希望对岸在人权自由上取得进步是统一的前提。’”我们期待被解放的那一天。
118,传闻中国移动9月1日起率先对微信微博收费，两种收费标准：1，包月10元/月；2、按条数收费，100条以下免费，600条5元，600至1200条10元，超过1200条每条收两分钱。
119,【调查地沟油的记者李翔，死了】 身中10余刀，惨死。他为全国不能吃特供的十多亿草泥马的食品安全努力过。他付出了年轻的生命。草泥马们，请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！！！。
120,永康中医院，今天死亡一例外地归来患者（永康本地人），死因：发烧头痛。没做病毒培养、没有送省卫生厅。大家相互转告，注意预防H7N9 @永康新青年
121,据传移动9月1日开始对微信微博进行收费：1、包月10元/月；2、按收发条数收费，100条以下免费，100-600条5元，600-1200条10元，超过1200条每条0.02元。联通暂不针对微信等产品收费，将对新入网用户赠送为期一年免费流量，每个送500M的国内流量，超出部分按0.0003元/KB收费。又传电信正在积极接洽微信。
122,第一次听到这个事情是成都一个女孩子说的，当时她机灵，就逃脱了厄运。今早看到另一个女孩子，被这么惨绝人寰地方法夺走了肾脏。。。女孩们一定要小心再小心，危险无处不在！！！BY小模样…呃，下一篇继续～～
123,再爆【河南许昌房屋遭强拆 20岁少女讨说法被扒光上衣受辱】 河南许昌市东城区“恒达·名门尚居”强拆现场，禽兽拆迁人员扒掉戚小芳（22岁）的上衣羞辱。记者连线打人者，打人者称：“我以一个共产党员保证，没有打她。”戚小芳报案，警方也不给任何说法。via@第一现场微播
124,【反对微信收费】一个微信，在几个月内，把巨头的电话短信收费逼死。难怪急的跳脚，做出没水平举动。在有关部门和运营商双重压力下，企鹅没顶住。微信收费将于7月1日开始，信息5分/条，语音1毛/条，其实微信使用已经包含了流量费。中国不差这点钱，但不应该为垄断商干预市场。反对微信收费者大力转！
125,恭喜镇江的朋友们，昨晚在镇江市区医院确诊了一名H7N9患者，病情不稳定，现已隔离，情况属实，请各位朋友板蓝根的干活！
126,"【一张照片改变一生的命运！】渴望读书的“大眼睛”苏明娟.91年希望工作的代表照片;97年已最小年龄参加团十四大,成为候补委员;03年-04年到摩托罗拉总部人力部和财务部实习;安徽大学金融专业毕业后在第一张照片的摄影师谢海龙的建议下到中国工商银行安徽省分行工作.10年结婚,丈夫是一位美籍华人"
127,【恐怖新骗局】看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！[话筒](转)
128,[怒]外籍猪哥长沙街头性侵中国女子，市民追打制止！4月4日早上6点多，长沙解放西路，有市民隔着一条街发现，一名外籍男性正在性侵一名中国女子。市民觉得十分不妥，马上过街进行阻止并报警。长沙市公安局相关部门证实确有此事，目前已介入调查。配图：中国女人为什么频遭外国人欺辱？
129,银川附属医院已经有一例禽流感病例，确诊了。
130,【一个三陪女在法庭上的“精彩陈述”】审判长先生：我作为一名三陪女，站在这个庄严的法庭上我感到羞耻。我曾给原市委书记韦君梓做过两年二奶（也可能是三奶、四奶）。今天在座的人里，有我以前的顾客，现在却来审判我！审判长断喝：请民警同志把被告人押出去！（给力大帝）
131,在工信部，三大网络运营商双重压力下，腾讯小马哥最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，百联君做个小调查，7月1日你会卸载微信吗？ [挖鼻屎]
132,#微信#收费将于7月1日开始，收费标准信息5分/条，语音1毛/条＂收了流量费了，还一条条收费！你怎么看！如果收费你还会使用吗？
133,【恐怖新骗局】看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！[话筒](转)
134,【恐怖新骗局】看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！[话筒]（Via Happy张江）
135,在工信部，运营商双重压力下，腾讯小马最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，按这样的标准微信也被虚拟运营商的帽子给压弯了腰，为何有组织插手的地方永远都是一地鸡毛。  有本事挣老外钱啊.都是什么玩意啊！运营商真混蛋！以后通讯靠吼了！ http://t.cn/zl3f6O7
136,【恐怖新骗局】看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！[话筒][话筒][话筒] @Happy张江 (转)
137,#H7N9防控预警#据@侯小洋:“松江的禽流感已经到了非常严重的地步了，鸽子和野鸟大量死亡，今天下班路遇死鸟，冷汗都下来了，头皮都炸了！不知道上海其他区县怎样，估计好不到哪去，大家千万注意！”另据@松江台宋苏伟:“近期确实有接到多起类似反映，地点包括江中、方舟园、中央绿地等处。”[衰]
138,【恐怖的骗局】网友“happy张江”昨天发的一条关于骗局的微博，原文：看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！（转）[话筒]
139,【耶鲁大学校长：中国大学是人类文明史上最大的笑话】 http://t.cn/zTba5Y9 曾任耶鲁大学校长的小贝诺•施密德特，日前在耶鲁大学学报上公开撰文批判中国大学，引起了美国教育界人士对中国大学的激烈争论。
140,网传最恐怖的新闻。严重求证！
141,【广西惊现帝王局长 吃509份低保】杨慧峰微博爆料：广西都安民政局长黄某一个人吃着509份底保，九套房子，6个老婆。三老婆刘茹跟人偷情被局长打，不服，报料：各位后宫电话：江素：15078554853黄鹂：18777887596张晓：15078070889阿萍：13478865543丽丽：13877860659第二轮反腐开始，大家速速顶起！
142,【恐怖新骗局】看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！(转)#小知识#
143,【谁把海参崴变成了符拉迪沃斯托克】1856年中俄签订《瑷珲条约》，海参崴被“共管”了。1860年中俄签订《北京条约》，海参崴成了沙俄的领土，被迫改名。1945年《中苏加盟条约》苏联同意50年以后中国收回海叁威，2001年7月16日中俄签署《中俄睦邻友好合作条约》，中方确认放弃领土主权，至此归俄所有。
144,国家发改委已批复7万亿投资。
145,据传，发改委批复了七万亿！
146,【10万元可全家移民瑞典？】新华网：欧洲移民又推新渠道，10万瑞典克朗（约10万元RMB）成立一家公司即可获全家居留许可。无经营范围限制，无员工数量要求，无须收入证明。即可与瑞典人享有同等的“从摇篮到坟墓”的福利与政策，免费教育，免费医疗，父母津贴，儿童津贴，学习津贴，失业救济同时享有。
